op_name,dtype,M,K,N,time_ms,flops,bytes
matmul,bfloat16,4096,8192,4096,4.148661,274877906944,167772160
matmul,bfloat16,4096,8192,2048,2.103835,137438953472,117440512
matmul,bfloat16,4096,8192,1024,1.240329,68719476736,92274688
matmul,bfloat16,4096,8192,512,0.618488,34359738368,79691776
matmul,bfloat16,4096,4096,8192,3.891835,274877906944,167772160
matmul,bfloat16,4096,4096,4096,2.080709,137438953472,100663296
matmul,bfloat16,4096,4096,2048,1.099535,68719476736,67108864
matmul,bfloat16,4096,4096,1024,0.626011,34359738368,50331648
matmul,bfloat16,4096,4096,512,0.327026,17179869184,41943040
matmul,bfloat16,4096,2048,8192,1.987417,137438953472,117440512
matmul,bfloat16,4096,2048,4096,1.067455,68719476736,67108864
matmul,bfloat16,4096,2048,2048,0.560511,34359738368,41943040
matmul,bfloat16,4096,2048,1024,0.321983,17179869184,29360128
matmul,bfloat16,4096,2048,512,0.172353,8589934592,23068672
matmul,bfloat16,4096,1024,8192,1.021575,68719476736,92274688
matmul,bfloat16,4096,1024,4096,0.537953,34359738368,50331648
matmul,bfloat16,4096,1024,2048,0.296303,17179869184,29360128
matmul,bfloat16,4096,1024,1024,0.174065,8589934592,18874368
matmul,bfloat16,4096,1024,512,0.098675,4294967296,13631488
matmul,bfloat16,4096,512,8192,0.587133,34359738368,79691776
matmul,bfloat16,4096,512,4096,0.312270,17179869184,41943040
matmul,bfloat16,4096,512,2048,0.164172,8589934592,23068672
matmul,bfloat16,4096,512,1024,0.100171,4294967296,13631488
matmul,bfloat16,4096,512,512,0.064827,2147483648,8912896
matmul,bfloat16,2048,8192,8192,4.147331,274877906944,201326592
matmul,bfloat16,2048,8192,4096,2.196536,137438953472,117440512
matmul,bfloat16,2048,8192,2048,1.072301,68719476736,75497472
matmul,bfloat16,2048,8192,1024,0.600152,34359738368,54525952
matmul,bfloat16,2048,8192,512,0.346859,17179869184,44040192
matmul,bfloat16,2048,4096,8192,2.080772,137438953472,117440512
matmul,bfloat16,2048,4096,4096,1.102597,68719476736,67108864
matmul,bfloat16,2048,4096,2048,0.567307,34359738368,41943040
matmul,bfloat16,2048,4096,1024,0.312021,17179869184,29360128
matmul,bfloat16,2048,4096,512,0.172024,8589934592,23068672
matmul,bfloat16,2048,2048,8192,1.067103,68719476736,75497472
matmul,bfloat16,2048,2048,4096,0.559962,34359738368,41943040
matmul,bfloat16,2048,2048,2048,0.304087,17179869184,25165824
matmul,bfloat16,2048,2048,1024,0.173394,8589934592,16777216
matmul,bfloat16,2048,2048,512,0.099730,4294967296,12582912
matmul,bfloat16,2048,1024,8192,0.544301,34359738368,54525952
matmul,bfloat16,2048,1024,4096,0.299503,17179869184,29360128
matmul,bfloat16,2048,1024,2048,0.176742,8589934592,16777216
matmul,bfloat16,2048,1024,1024,0.101158,4294967296,10485760
matmul,bfloat16,2048,1024,512,0.061031,2147483648,7340032
matmul,bfloat16,2048,512,8192,0.320850,17179869184,44040192
matmul,bfloat16,2048,512,4096,0.182795,8589934592,23068672
matmul,bfloat16,2048,512,2048,0.102930,4294967296,12582912
matmul,bfloat16,2048,512,1024,0.070606,2147483648,7340032
matmul,bfloat16,2048,512,512,0.048454,1073741824,4718592
matmul,bfloat16,1024,8192,8192,2.109815,137438953472,167772160
matmul,bfloat16,1024,8192,4096,1.112253,68719476736,92274688
matmul,bfloat16,1024,8192,2048,0.600848,34359738368,54525952
matmul,bfloat16,1024,8192,1024,0.312690,17179869184,35651584
matmul,bfloat16,1024,8192,512,0.178052,8589934592,26214400
matmul,bfloat16,1024,4096,8192,1.195201,68719476736,92274688
matmul,bfloat16,1024,4096,4096,0.585369,34359738368,50331648
matmul,bfloat16,1024,4096,2048,0.311079,17179869184,29360128
matmul,bfloat16,1024,4096,1024,0.187562,8589934592,18874368
matmul,bfloat16,1024,4096,512,0.098908,4294967296,13631488
matmul,bfloat16,1024,2048,8192,0.615243,34359738368,54525952
matmul,bfloat16,1024,2048,4096,0.325958,17179869184,29360128
matmul,bfloat16,1024,2048,2048,0.174422,8589934592,16777216
matmul,bfloat16,1024,2048,1024,0.106963,4294967296,10485760
matmul,bfloat16,1024,2048,512,0.059254,2147483648,7340032
matmul,bfloat16,1024,1024,8192,0.333059,17179869184,35651584
matmul,bfloat16,1024,1024,4096,0.174619,8589934592,18874368
matmul,bfloat16,1024,1024,2048,0.101745,4294967296,10485760
matmul,bfloat16,1024,1024,1024,0.063166,2147483648,6291456
matmul,bfloat16,1024,1024,512,0.047690,1073741824,4194304
matmul,bfloat16,1024,512,8192,0.188733,8589934592,26214400
matmul,bfloat16,1024,512,4096,0.109284,4294967296,13631488
matmul,bfloat16,1024,512,2048,0.067023,2147483648,7340032
matmul,bfloat16,1024,512,1024,0.047059,1073741824,4194304
matmul,bfloat16,1024,512,512,0.039348,536870912,2621440
matmul,bfloat16,512,8192,8192,1.184071,68719476736,150994944
matmul,bfloat16,512,8192,4096,0.609565,34359738368,79691776
matmul,bfloat16,512,8192,2048,0.310884,17179869184,44040192
matmul,bfloat16,512,8192,1024,0.178305,8589934592,26214400
matmul,bfloat16,512,8192,512,0.103424,4294967296,17301504
matmul,bfloat16,512,4096,8192,0.607470,34359738368,79691776
matmul,bfloat16,512,4096,4096,0.319231,17179869184,41943040
matmul,bfloat16,512,4096,2048,0.189968,8589934592,23068672
matmul,bfloat16,512,4096,1024,0.102741,4294967296,13631488
matmul,bfloat16,512,4096,512,0.061957,2147483648,8912896
matmul,bfloat16,512,2048,8192,0.320085,17179869184,44040192
matmul,bfloat16,512,2048,4096,0.173118,8589934592,23068672
matmul,bfloat16,512,2048,2048,0.099193,4294967296,12582912
matmul,bfloat16,512,2048,1024,0.058570,2147483648,7340032
matmul,bfloat16,512,2048,512,0.049872,1073741824,4718592
matmul,bfloat16,512,1024,8192,0.174543,8589934592,26214400
matmul,bfloat16,512,1024,4096,0.102966,4294967296,13631488
matmul,bfloat16,512,1024,2048,0.065995,2147483648,7340032
matmul,bfloat16,512,1024,1024,0.044195,1073741824,4194304
matmul,bfloat16,512,1024,512,0.045409,536870912,2621440
matmul,bfloat16,512,512,8192,0.101172,4294967296,17301504
matmul,bfloat16,512,512,4096,0.062133,2147483648,8912896
matmul,bfloat16,512,512,2048,0.043271,1073741824,4718592
matmul,bfloat16,512,512,1024,0.035284,536870912,2621440
matmul,bfloat16,512,512,512,0.043010,268435456,1572864
matmul,bfloat16,256,8192,8192,0.596236,34359738368,142606336
matmul,bfloat16,256,8192,4096,0.288127,17179869184,73400320
matmul,bfloat16,256,8192,2048,0.172792,8589934592,38797312
matmul,bfloat16,256,8192,1024,0.089520,4294967296,21495808
matmul,bfloat16,256,8192,512,0.067066,2147483648,12845056
matmul,bfloat16,256,4096,8192,0.314023,17179869184,73400320
matmul,bfloat16,256,4096,4096,0.161514,8589934592,37748736
matmul,bfloat16,256,4096,2048,0.093379,4294967296,19922944
matmul,bfloat16,256,4096,1024,0.060385,2147483648,11010048
matmul,bfloat16,256,4096,512,0.048663,1073741824,6553600
matmul,bfloat16,256,2048,8192,0.172097,8589934592,38797312
matmul,bfloat16,256,2048,4096,0.094337,4294967296,19922944
matmul,bfloat16,256,2048,2048,0.058920,2147483648,10485760
matmul,bfloat16,256,2048,1024,0.044074,1073741824,5767168
matmul,bfloat16,256,2048,512,0.043768,536870912,3407872
matmul,bfloat16,256,1024,8192,0.096928,4294967296,21495808
matmul,bfloat16,256,1024,4096,0.066723,2147483648,11010048
matmul,bfloat16,256,1024,2048,0.050574,1073741824,5767168
matmul,bfloat16,256,1024,1024,0.040534,536870912,3145728
matmul,bfloat16,256,1024,512,0.052519,268435456,1835008
matmul,bfloat16,256,512,8192,0.061028,2147483648,12845056
matmul,bfloat16,256,512,4096,0.042587,1073741824,6553600
matmul,bfloat16,256,512,2048,0.044617,536870912,3407872
matmul,bfloat16,256,512,1024,0.036793,268435456,1835008
matmul,bfloat16,256,512,512,0.041051,134217728,1048576
matmul,bfloat16,128,8192,8192,0.315689,17179869184,138412032
matmul,bfloat16,128,8192,4096,0.169705,8589934592,70254592
matmul,bfloat16,128,8192,2048,0.097329,4294967296,36175872
matmul,bfloat16,128,8192,1024,0.084404,2147483648,19136512
matmul,bfloat16,128,8192,512,0.056933,1073741824,10616832
matmul,bfloat16,128,4096,8192,0.174291,8589934592,70254592
matmul,bfloat16,128,4096,4096,0.096061,4294967296,35651584
matmul,bfloat16,128,4096,2048,0.062085,2147483648,18350080
matmul,bfloat16,128,4096,1024,0.062099,1073741824,9699328
matmul,bfloat16,128,4096,512,0.044487,536870912,5373952
matmul,bfloat16,128,2048,8192,0.099269,4294967296,36175872
matmul,bfloat16,128,2048,4096,0.061537,2147483648,18350080
matmul,bfloat16,128,2048,2048,0.043750,1073741824,9437184
matmul,bfloat16,128,2048,1024,0.048276,536870912,4980736
matmul,bfloat16,128,2048,512,0.047585,268435456,2752512
matmul,bfloat16,128,1024,8192,0.064589,2147483648,19136512
matmul,bfloat16,128,1024,4096,0.050404,1073741824,9699328
matmul,bfloat16,128,1024,2048,0.050277,536870912,4980736
matmul,bfloat16,128,1024,1024,0.044153,268435456,2621440
matmul,bfloat16,128,1024,512,0.053672,134217728,1441792
matmul,bfloat16,128,512,8192,0.058450,1073741824,10616832
matmul,bfloat16,128,512,4096,0.141527,536870912,5373952
matmul,bfloat16,128,512,2048,0.041393,268435456,2752512
matmul,bfloat16,128,512,1024,0.042569,134217728,1441792
matmul,bfloat16,128,512,512,0.043912,67108864,786432
matmul,bfloat16,64,8192,8192,0.282336,8589934592,136314880
matmul,bfloat16,64,8192,4096,0.127673,4294967296,68681728
matmul,bfloat16,64,8192,2048,0.078689,2147483648,34865152
matmul,bfloat16,64,8192,1024,0.106828,1073741824,17956864
matmul,bfloat16,64,8192,512,0.057301,536870912,9502720
matmul,bfloat16,64,4096,8192,0.106213,4294967296,68681728
matmul,bfloat16,64,4096,4096,0.154750,2147483648,34603008
matmul,bfloat16,64,4096,2048,0.112277,1073741824,17563648
matmul,bfloat16,64,4096,1024,0.110922,536870912,9043968
matmul,bfloat16,64,4096,512,0.073485,268435456,4784128
matmul,bfloat16,64,2048,8192,0.067540,2147483648,34865152
matmul,bfloat16,64,2048,4096,0.060938,1073741824,17563648
matmul,bfloat16,64,2048,2048,0.044585,536870912,8912896
matmul,bfloat16,64,2048,1024,0.047353,268435456,4587520
matmul,bfloat16,64,2048,512,0.060313,134217728,2424832
matmul,bfloat16,64,1024,8192,0.046162,1073741824,17956864
matmul,bfloat16,64,1024,4096,0.041794,536870912,9043968
matmul,bfloat16,64,1024,2048,0.060402,268435456,4587520
matmul,bfloat16,64,1024,1024,0.055160,134217728,2359296
matmul,bfloat16,64,1024,512,0.042224,67108864,1245184
matmul,bfloat16,64,512,8192,0.038437,536870912,9502720
matmul,bfloat16,64,512,4096,0.038209,268435456,4784128
matmul,bfloat16,64,512,2048,0.039887,134217728,2424832
matmul,bfloat16,64,512,1024,0.040804,67108864,1245184
matmul,bfloat16,64,512,512,0.041378,33554432,655360
matmul,bfloat16,32,8192,8192,0.182098,4294967296,135266304
matmul,bfloat16,32,8192,4096,0.107925,2147483648,67895296
matmul,bfloat16,32,8192,2048,0.072319,1073741824,34209792
matmul,bfloat16,32,8192,1024,0.054561,536870912,17367040
matmul,bfloat16,32,8192,512,0.051253,268435456,8945664
matmul,bfloat16,32,4096,8192,0.105850,2147483648,67895296
matmul,bfloat16,32,4096,4096,0.069999,1073741824,34078720
matmul,bfloat16,32,4096,2048,0.052463,536870912,17170432
matmul,bfloat16,32,4096,1024,0.066244,268435456,8716288
matmul,bfloat16,32,4096,512,0.051033,134217728,4489216
matmul,bfloat16,32,2048,8192,0.065274,1073741824,34209792
matmul,bfloat16,32,2048,4096,0.052562,536870912,17170432
matmul,bfloat16,32,2048,2048,0.044795,268435456,8650752
matmul,bfloat16,32,2048,1024,0.047416,134217728,4390912
matmul,bfloat16,32,2048,512,0.058456,67108864,2260992
matmul,bfloat16,32,1024,8192,0.049039,536870912,17367040
matmul,bfloat16,32,1024,4096,0.040422,268435456,8716288
matmul,bfloat16,32,1024,2048,0.038163,134217728,4390912
matmul,bfloat16,32,1024,1024,0.045709,67108864,2228224
matmul,bfloat16,32,1024,512,0.041305,33554432,1146880
matmul,bfloat16,32,512,8192,0.038674,268435456,8945664
matmul,bfloat16,32,512,4096,0.035622,134217728,4489216
matmul,bfloat16,32,512,2048,0.039451,67108864,2260992
matmul,bfloat16,32,512,1024,0.046960,33554432,1146880
matmul,bfloat16,32,512,512,0.039974,16777216,589824
matmul,bfloat16,16,8192,8192,0.204526,2147483648,134742016
matmul,bfloat16,16,8192,4096,0.103868,1073741824,67502080
matmul,bfloat16,16,8192,2048,0.075904,536870912,33882112
matmul,bfloat16,16,8192,1024,0.055996,268435456,17072128
matmul,bfloat16,16,8192,512,0.058255,134217728,8667136
matmul,bfloat16,16,4096,8192,0.108320,1073741824,67502080
matmul,bfloat16,16,4096,4096,0.068888,536870912,33816576
matmul,bfloat16,16,4096,2048,0.062562,268435456,16973824
matmul,bfloat16,16,4096,1024,0.046667,134217728,8552448
matmul,bfloat16,16,4096,512,0.043588,67108864,4341760
matmul,bfloat16,16,2048,8192,0.066835,536870912,33882112
matmul,bfloat16,16,2048,4096,0.044238,268435456,16973824
matmul,bfloat16,16,2048,2048,0.040045,134217728,8519680
matmul,bfloat16,16,2048,1024,0.042843,67108864,4292608
matmul,bfloat16,16,2048,512,0.041951,33554432,2179072
matmul,bfloat16,16,1024,8192,0.045743,268435456,17072128
matmul,bfloat16,16,1024,4096,0.052906,134217728,8552448
matmul,bfloat16,16,1024,2048,0.044402,67108864,4292608
matmul,bfloat16,16,1024,1024,0.047690,33554432,2162688
matmul,bfloat16,16,1024,512,0.046305,16777216,1097728
matmul,bfloat16,16,512,8192,0.038881,134217728,8667136
matmul,bfloat16,16,512,4096,0.038936,67108864,4341760
matmul,bfloat16,16,512,2048,0.038554,33554432,2179072
matmul,bfloat16,16,512,1024,0.048921,16777216,1097728
matmul,bfloat16,16,512,512,0.049679,8388608,557056
matmul,bfloat16,8,8192,8192,0.207204,1073741824,134479872
matmul,bfloat16,8,8192,4096,0.108447,536870912,67305472
matmul,bfloat16,8,8192,2048,0.080902,268435456,33718272
matmul,bfloat16,8,8192,1024,0.057273,134217728,16924672
matmul,bfloat16,8,8192,512,0.042653,67108864,8527872
matmul,bfloat16,8,4096,8192,0.123225,536870912,67305472
matmul,bfloat16,8,4096,4096,0.069532,268435456,33685504
matmul,bfloat16,8,4096,2048,0.063152,134217728,16875520
matmul,bfloat16,8,4096,1024,0.046566,67108864,8470528
matmul,bfloat16,8,4096,512,0.043734,33554432,4268032
matmul,bfloat16,8,2048,8192,0.064541,268435456,33718272
matmul,bfloat16,8,2048,4096,0.046315,134217728,16875520
matmul,bfloat16,8,2048,2048,0.040928,67108864,8454144
matmul,bfloat16,8,2048,1024,0.041454,33554432,4243456
matmul,bfloat16,8,2048,512,0.050147,16777216,2138112
matmul,bfloat16,8,1024,8192,0.048192,134217728,16924672
matmul,bfloat16,8,1024,4096,0.063695,67108864,8470528
matmul,bfloat16,8,1024,2048,0.060611,33554432,4243456
matmul,bfloat16,8,1024,1024,0.054940,16777216,2129920
matmul,bfloat16,8,1024,512,0.064311,8388608,1073152
matmul,bfloat16,8,512,8192,0.036484,67108864,8527872
matmul,bfloat16,8,512,4096,0.045330,33554432,4268032
matmul,bfloat16,8,512,2048,0.038328,16777216,2138112
matmul,bfloat16,8,512,1024,0.047035,8388608,1073152
matmul,bfloat16,8,512,512,0.046051,4194304,540672
matmul,bfloat16,4,8192,8192,0.204645,536870912,134348800
matmul,bfloat16,4,8192,4096,0.104742,268435456,67207168
matmul,bfloat16,4,8192,2048,0.079821,134217728,33636352
matmul,bfloat16,4,8192,1024,0.058144,67108864,16850944
matmul,bfloat16,4,8192,512,0.046823,33554432,8458240
matmul,bfloat16,4,4096,8192,0.124730,268435456,67207168
matmul,bfloat16,4,4096,4096,0.067701,134217728,33619968
matmul,bfloat16,4,4096,2048,0.061186,67108864,16826368
matmul,bfloat16,4,4096,1024,0.048220,33554432,8429568
matmul,bfloat16,4,4096,512,0.045917,16777216,4231168
matmul,bfloat16,4,2048,8192,0.064031,134217728,33636352
matmul,bfloat16,4,2048,4096,0.043427,67108864,16826368
matmul,bfloat16,4,2048,2048,0.040645,33554432,8421376
matmul,bfloat16,4,2048,1024,0.045590,16777216,4218880
matmul,bfloat16,4,2048,512,0.047438,8388608,2117632
matmul,bfloat16,4,1024,8192,0.050469,67108864,16850944
matmul,bfloat16,4,1024,4096,0.065470,33554432,8429568
matmul,bfloat16,4,1024,2048,0.039339,16777216,4218880
matmul,bfloat16,4,1024,1024,0.056534,8388608,2113536
matmul,bfloat16,4,1024,512,0.057435,4194304,1060864
matmul,bfloat16,4,512,8192,0.047838,33554432,8458240
matmul,bfloat16,4,512,4096,0.045240,16777216,4231168
matmul,bfloat16,4,512,2048,0.040901,8388608,2117632
matmul,bfloat16,4,512,1024,0.046562,4194304,1060864
matmul,bfloat16,4,512,512,0.036709,2097152,532480
matmul,bfloat16,2,8192,8192,0.207842,268435456,134283264
matmul,bfloat16,2,8192,4096,0.105467,134217728,67158016
matmul,bfloat16,2,8192,2048,0.079298,67108864,33595392
matmul,bfloat16,2,8192,1024,0.056629,33554432,16814080
matmul,bfloat16,2,8192,512,0.044875,16777216,8423424
matmul,bfloat16,2,4096,8192,0.124791,134217728,67158016
matmul,bfloat16,2,4096,4096,0.065438,67108864,33587200
matmul,bfloat16,2,4096,2048,0.057808,33554432,16801792
matmul,bfloat16,2,4096,1024,0.048846,16777216,8409088
matmul,bfloat16,2,4096,512,0.049553,8388608,4212736
matmul,bfloat16,2,2048,8192,0.072695,67108864,33595392
matmul,bfloat16,2,2048,4096,0.046594,33554432,16801792
matmul,bfloat16,2,2048,2048,0.041940,16777216,8404992
matmul,bfloat16,2,2048,1024,0.061166,8388608,4206592
matmul,bfloat16,2,2048,512,0.062851,4194304,2107392
matmul,bfloat16,2,1024,8192,0.044606,33554432,16814080
matmul,bfloat16,2,1024,4096,0.038625,16777216,8409088
matmul,bfloat16,2,1024,2048,0.043700,8388608,4206592
matmul,bfloat16,2,1024,1024,0.045761,4194304,2105344
matmul,bfloat16,2,1024,512,0.039869,2097152,1054720
matmul,bfloat16,2,512,8192,0.045821,16777216,8423424
matmul,bfloat16,2,512,4096,0.044452,8388608,4212736
matmul,bfloat16,2,512,2048,0.037838,4194304,2107392
matmul,bfloat16,2,512,1024,0.040351,2097152,1054720
matmul,bfloat16,2,512,512,0.040326,1048576,528384
matmul,bfloat16,1,8192,8192,0.193283,134217728,134250496
matmul,bfloat16,1,8192,4096,0.102735,67108864,67133440
matmul,bfloat16,1,8192,2048,0.065997,33554432,33574912
matmul,bfloat16,1,8192,1024,0.052026,16777216,16795648
matmul,bfloat16,1,8192,512,0.039913,8388608,8406016
matmul,bfloat16,1,4096,8192,0.100556,67108864,67133440
matmul,bfloat16,1,4096,4096,0.064400,33554432,33570816
matmul,bfloat16,1,4096,2048,0.050473,16777216,16789504
matmul,bfloat16,1,4096,1024,0.038500,8388608,8398848
matmul,bfloat16,1,4096,512,0.037971,4194304,4203520
matmul,bfloat16,1,2048,8192,0.063046,33554432,33574912
matmul,bfloat16,1,2048,4096,0.052997,16777216,16789504
matmul,bfloat16,1,2048,2048,0.039741,8388608,8396800
matmul,bfloat16,1,2048,1024,0.036572,4194304,4200448
matmul,bfloat16,1,2048,512,0.033920,2097152,2102272
matmul,bfloat16,1,1024,8192,0.052589,16777216,16795648
matmul,bfloat16,1,1024,4096,0.035416,8388608,8398848
matmul,bfloat16,1,1024,2048,0.047578,4194304,4200448
matmul,bfloat16,1,1024,1024,0.041552,2097152,2101248
matmul,bfloat16,1,1024,512,0.036916,1048576,1051648
matmul,bfloat16,1,512,8192,0.037753,8388608,8406016
matmul,bfloat16,1,512,4096,0.043239,4194304,4203520
matmul,bfloat16,1,512,2048,0.033603,2097152,2102272
matmul,bfloat16,1,512,1024,0.033125,1048576,1051648
matmul,bfloat16,1,512,512,0.033152,524288,526336
