op_name,dtype,M,K,N,time_ms,flops,bytes
cudagraph_matmul,bfloat16,32768,8192,4096,37.846981,2199023255552,872415232
cudagraph_matmul,bfloat16,32768,8192,2048,19.345454,1099511627776,704643072
cudagraph_matmul,bfloat16,32768,8192,1024,10.003525,549755813888,620756992
cudagraph_matmul,bfloat16,32768,8192,512,5.043988,274877906944,578813952
cudagraph_matmul,bfloat16,32768,4096,8192,39.153228,2199023255552,872415232
cudagraph_matmul,bfloat16,32768,4096,4096,19.809341,1099511627776,570425344
cudagraph_matmul,bfloat16,32768,4096,2048,9.995218,549755813888,419430400
cudagraph_matmul,bfloat16,32768,4096,1024,5.076005,274877906944,343932928
cudagraph_matmul,bfloat16,32768,4096,512,2.591520,137438953472,306184192
cudagraph_matmul,bfloat16,32768,2048,8192,20.035069,1099511627776,704643072
cudagraph_matmul,bfloat16,32768,2048,4096,10.111847,549755813888,419430400
cudagraph_matmul,bfloat16,32768,2048,2048,5.140117,274877906944,276824064
cudagraph_matmul,bfloat16,32768,2048,1024,2.619541,137438953472,205520896
cudagraph_matmul,bfloat16,32768,2048,512,1.325474,68719476736,169869312
cudagraph_matmul,bfloat16,32768,1024,8192,10.345837,549755813888,620756992
cudagraph_matmul,bfloat16,32768,1024,4096,5.205442,274877906944,343932928
cudagraph_matmul,bfloat16,32768,1024,2048,2.649437,137438953472,205520896
cudagraph_matmul,bfloat16,32768,1024,1024,1.379616,68719476736,136314880
cudagraph_matmul,bfloat16,32768,1024,512,0.687865,34359738368,101711872
cudagraph_matmul,bfloat16,32768,512,8192,5.525838,274877906944,578813952
cudagraph_matmul,bfloat16,32768,512,4096,2.785241,137438953472,306184192
cudagraph_matmul,bfloat16,32768,512,2048,1.415927,68719476736,169869312
cudagraph_matmul,bfloat16,32768,512,1024,0.748287,34359738368,101711872
cudagraph_matmul,bfloat16,32768,512,512,0.358018,17179869184,67633152
cudagraph_matmul,bfloat16,16384,8192,8192,40.091158,2199023255552,671088640
cudagraph_matmul,bfloat16,16384,8192,4096,20.259297,1099511627776,469762048
cudagraph_matmul,bfloat16,16384,8192,2048,10.306211,549755813888,369098752
cudagraph_matmul,bfloat16,16384,8192,1024,5.244452,274877906944,318767104
cudagraph_matmul,bfloat16,16384,8192,512,2.695264,137438953472,293601280
cudagraph_matmul,bfloat16,16384,4096,8192,20.265122,1099511627776,469762048
cudagraph_matmul,bfloat16,16384,4096,4096,10.281363,549755813888,301989888
cudagraph_matmul,bfloat16,16384,4096,2048,5.306873,274877906944,218103808
cudagraph_matmul,bfloat16,16384,4096,1024,2.655500,137438953472,176160768
cudagraph_matmul,bfloat16,16384,4096,512,1.356643,68719476736,155189248
cudagraph_matmul,bfloat16,16384,2048,8192,10.294467,549755813888,369098752
cudagraph_matmul,bfloat16,16384,2048,4096,5.237814,274877906944,218103808
cudagraph_matmul,bfloat16,16384,2048,2048,2.693604,137438953472,142606336
cudagraph_matmul,bfloat16,16384,2048,1024,1.375432,68719476736,104857600
cudagraph_matmul,bfloat16,16384,2048,512,0.685014,34359738368,85983232
cudagraph_matmul,bfloat16,16384,1024,8192,5.209199,274877906944,318767104
cudagraph_matmul,bfloat16,16384,1024,4096,2.658023,137438953472,176160768
cudagraph_matmul,bfloat16,16384,1024,2048,1.405182,68719476736,104857600
cudagraph_matmul,bfloat16,16384,1024,1024,0.720708,34359738368,69206016
cudagraph_matmul,bfloat16,16384,1024,512,0.352079,17179869184,51380224
cudagraph_matmul,bfloat16,16384,512,8192,2.818777,137438953472,293601280
cudagraph_matmul,bfloat16,16384,512,4096,1.442834,68719476736,155189248
cudagraph_matmul,bfloat16,16384,512,2048,0.748270,34359738368,85983232
cudagraph_matmul,bfloat16,16384,512,1024,0.393313,17179869184,51380224
cudagraph_matmul,bfloat16,16384,512,512,0.183967,8589934592,34078720
cudagraph_matmul,bfloat16,8192,8192,8192,20.514532,1099511627776,402653184
cudagraph_matmul,bfloat16,8192,8192,4096,10.524639,549755813888,268435456
cudagraph_matmul,bfloat16,8192,8192,2048,5.301757,274877906944,201326592
cudagraph_matmul,bfloat16,8192,8192,1024,2.648245,137438953472,167772160
cudagraph_matmul,bfloat16,8192,8192,512,1.365825,68719476736,150994944
cudagraph_matmul,bfloat16,8192,4096,8192,10.324058,549755813888,268435456
cudagraph_matmul,bfloat16,8192,4096,4096,5.300221,274877906944,167772160
cudagraph_matmul,bfloat16,8192,4096,2048,2.677600,137438953472,117440512
cudagraph_matmul,bfloat16,8192,4096,1024,1.343088,68719476736,92274688
cudagraph_matmul,bfloat16,8192,4096,512,0.686041,34359738368,79691776
cudagraph_matmul,bfloat16,8192,2048,8192,5.274793,274877906944,201326592
cudagraph_matmul,bfloat16,8192,2048,4096,2.664975,137438953472,117440512
cudagraph_matmul,bfloat16,8192,2048,2048,1.370284,68719476736,75497472
cudagraph_matmul,bfloat16,8192,2048,1024,0.684450,34359738368,54525952
cudagraph_matmul,bfloat16,8192,2048,512,0.350371,17179869184,44040192
cudagraph_matmul,bfloat16,8192,1024,8192,2.658316,137438953472,167772160
cudagraph_matmul,bfloat16,8192,1024,4096,1.360205,68719476736,92274688
cudagraph_matmul,bfloat16,8192,1024,2048,0.707718,34359738368,54525952
cudagraph_matmul,bfloat16,8192,1024,1024,0.353811,17179869184,35651584
cudagraph_matmul,bfloat16,8192,1024,512,0.185391,8589934592,26214400
cudagraph_matmul,bfloat16,8192,512,8192,1.447501,68719476736,150994944
cudagraph_matmul,bfloat16,8192,512,4096,0.747594,34359738368,79691776
cudagraph_matmul,bfloat16,8192,512,2048,0.389151,17179869184,44040192
cudagraph_matmul,bfloat16,8192,512,1024,0.184168,8589934592,26214400
cudagraph_matmul,bfloat16,8192,512,512,0.096773,4294967296,17301504
cudagraph_matmul,bfloat16,4096,8192,8192,10.554290,549755813888,268435456
cudagraph_matmul,bfloat16,4096,8192,4096,5.457851,274877906944,167772160
cudagraph_matmul,bfloat16,4096,8192,2048,2.692529,137438953472,117440512
cudagraph_matmul,bfloat16,4096,8192,1024,1.328413,68719476736,92274688
cudagraph_matmul,bfloat16,4096,8192,512,0.680293,34359738368,79691776
cudagraph_matmul,bfloat16,4096,4096,8192,5.349419,274877906944,167772160
cudagraph_matmul,bfloat16,4096,4096,4096,2.669937,137438953472,100663296
cudagraph_matmul,bfloat16,4096,4096,2048,1.366198,68719476736,67108864
cudagraph_matmul,bfloat16,4096,4096,1024,0.673157,34359738368,50331648
cudagraph_matmul,bfloat16,4096,4096,512,0.351671,17179869184,41943040
cudagraph_matmul,bfloat16,4096,2048,8192,2.723457,137438953472,117440512
cudagraph_matmul,bfloat16,4096,2048,4096,1.384638,68719476736,67108864
cudagraph_matmul,bfloat16,4096,2048,2048,0.689595,34359738368,41943040
cudagraph_matmul,bfloat16,4096,2048,1024,0.350419,17179869184,29360128
cudagraph_matmul,bfloat16,4096,2048,512,0.178942,8589934592,23068672
cudagraph_matmul,bfloat16,4096,1024,8192,1.343859,68719476736,92274688
cudagraph_matmul,bfloat16,4096,1024,4096,0.696596,34359738368,50331648
cudagraph_matmul,bfloat16,4096,1024,2048,0.355445,17179869184,29360128
cudagraph_matmul,bfloat16,4096,1024,1024,0.181787,8589934592,18874368
cudagraph_matmul,bfloat16,4096,1024,512,0.097099,4294967296,13631488
cudagraph_matmul,bfloat16,4096,512,8192,0.740738,34359738368,79691776
cudagraph_matmul,bfloat16,4096,512,4096,0.381187,17179869184,41943040
cudagraph_matmul,bfloat16,4096,512,2048,0.184916,8589934592,23068672
cudagraph_matmul,bfloat16,4096,512,1024,0.096828,4294967296,13631488
cudagraph_matmul,bfloat16,4096,512,512,0.053470,2147483648,8912896
cudagraph_matmul,bfloat16,2048,8192,8192,5.287470,274877906944,201326592
cudagraph_matmul,bfloat16,2048,8192,4096,2.732258,137438953472,117440512
cudagraph_matmul,bfloat16,2048,8192,2048,1.332572,68719476736,75497472
cudagraph_matmul,bfloat16,2048,8192,1024,0.676202,34359738368,54525952
cudagraph_matmul,bfloat16,2048,8192,512,0.351625,17179869184,44040192
cudagraph_matmul,bfloat16,2048,4096,8192,2.654431,137438953472,117440512
cudagraph_matmul,bfloat16,2048,4096,4096,1.363530,68719476736,67108864
cudagraph_matmul,bfloat16,2048,4096,2048,0.672121,34359738368,41943040
cudagraph_matmul,bfloat16,2048,4096,1024,0.338879,17179869184,29360128
cudagraph_matmul,bfloat16,2048,4096,512,0.183077,8589934592,23068672
cudagraph_matmul,bfloat16,2048,2048,8192,1.361133,68719476736,75497472
cudagraph_matmul,bfloat16,2048,2048,4096,0.689701,34359738368,41943040
cudagraph_matmul,bfloat16,2048,2048,2048,0.345982,17179869184,25165824
cudagraph_matmul,bfloat16,2048,2048,1024,0.173575,8589934592,16777216
cudagraph_matmul,bfloat16,2048,2048,512,0.099802,4294967296,12582912
cudagraph_matmul,bfloat16,2048,1024,8192,0.698263,34359738368,54525952
cudagraph_matmul,bfloat16,2048,1024,4096,0.353626,17179869184,29360128
cudagraph_matmul,bfloat16,2048,1024,2048,0.181795,8589934592,16777216
cudagraph_matmul,bfloat16,2048,1024,1024,0.092618,4294967296,10485760
cudagraph_matmul,bfloat16,2048,1024,512,0.050678,2147483648,7340032
cudagraph_matmul,bfloat16,2048,512,8192,0.378265,17179869184,44040192
cudagraph_matmul,bfloat16,2048,512,4096,0.195283,8589934592,23068672
cudagraph_matmul,bfloat16,2048,512,2048,0.095961,4294967296,12582912
cudagraph_matmul,bfloat16,2048,512,1024,0.052782,2147483648,7340032
cudagraph_matmul,bfloat16,2048,512,512,0.030347,1073741824,4718592
cudagraph_matmul,bfloat16,1024,8192,8192,2.551776,137438953472,167772160
cudagraph_matmul,bfloat16,1024,8192,4096,1.307083,68719476736,92274688
cudagraph_matmul,bfloat16,1024,8192,2048,0.662238,34359738368,54525952
cudagraph_matmul,bfloat16,1024,8192,1024,0.338352,17179869184,35651584
cudagraph_matmul,bfloat16,1024,8192,512,0.179725,8589934592,26214400
cudagraph_matmul,bfloat16,1024,4096,8192,1.341464,68719476736,92274688
cudagraph_matmul,bfloat16,1024,4096,4096,0.664892,34359738368,50331648
cudagraph_matmul,bfloat16,1024,4096,2048,0.336118,17179869184,29360128
cudagraph_matmul,bfloat16,1024,4096,1024,0.174179,8589934592,18874368
cudagraph_matmul,bfloat16,1024,4096,512,0.092703,4294967296,13631488
cudagraph_matmul,bfloat16,1024,2048,8192,0.677298,34359738368,54525952
cudagraph_matmul,bfloat16,1024,2048,4096,0.343234,17179869184,29360128
cudagraph_matmul,bfloat16,1024,2048,2048,0.173677,8589934592,16777216
cudagraph_matmul,bfloat16,1024,2048,1024,0.092070,4294967296,10485760
cudagraph_matmul,bfloat16,1024,2048,512,0.050407,2147483648,7340032
cudagraph_matmul,bfloat16,1024,1024,8192,0.352979,17179869184,35651584
cudagraph_matmul,bfloat16,1024,1024,4096,0.180299,8589934592,18874368
cudagraph_matmul,bfloat16,1024,1024,2048,0.091480,4294967296,10485760
cudagraph_matmul,bfloat16,1024,1024,1024,0.078542,2147483648,6291456
cudagraph_matmul,bfloat16,1024,1024,512,0.029441,1073741824,4194304
cudagraph_matmul,bfloat16,1024,512,8192,0.187244,8589934592,26214400
cudagraph_matmul,bfloat16,1024,512,4096,0.099902,4294967296,13631488
cudagraph_matmul,bfloat16,1024,512,2048,0.052328,2147483648,7340032
cudagraph_matmul,bfloat16,1024,512,1024,0.030215,1073741824,4194304
cudagraph_matmul,bfloat16,1024,512,512,0.018877,536870912,2621440
cudagraph_matmul,bfloat16,512,8192,8192,1.273042,68719476736,150994944
cudagraph_matmul,bfloat16,512,8192,4096,0.664712,34359738368,79691776
cudagraph_matmul,bfloat16,512,8192,2048,0.333578,17179869184,44040192
cudagraph_matmul,bfloat16,512,8192,1024,0.182080,8589934592,26214400
cudagraph_matmul,bfloat16,512,8192,512,0.112064,4294967296,17301504
cudagraph_matmul,bfloat16,512,4096,8192,0.662193,34359738368,79691776
cudagraph_matmul,bfloat16,512,4096,4096,0.343729,17179869184,41943040
cudagraph_matmul,bfloat16,512,4096,2048,0.172245,8589934592,23068672
cudagraph_matmul,bfloat16,512,4096,1024,0.095853,4294967296,13631488
cudagraph_matmul,bfloat16,512,4096,512,0.053883,2147483648,8912896
cudagraph_matmul,bfloat16,512,2048,8192,0.341613,17179869184,44040192
cudagraph_matmul,bfloat16,512,2048,4096,0.178890,8589934592,23068672
cudagraph_matmul,bfloat16,512,2048,2048,0.090644,4294967296,12582912
cudagraph_matmul,bfloat16,512,2048,1024,0.050429,2147483648,7340032
cudagraph_matmul,bfloat16,512,2048,512,0.046694,1073741824,4718592
cudagraph_matmul,bfloat16,512,1024,8192,0.175347,8589934592,26214400
cudagraph_matmul,bfloat16,512,1024,4096,0.090572,4294967296,13631488
cudagraph_matmul,bfloat16,512,1024,2048,0.051239,2147483648,7340032
cudagraph_matmul,bfloat16,512,1024,1024,0.029675,1073741824,4194304
cudagraph_matmul,bfloat16,512,1024,512,0.027213,536870912,2621440
cudagraph_matmul,bfloat16,512,512,8192,0.095772,4294967296,17301504
cudagraph_matmul,bfloat16,512,512,4096,0.051712,2147483648,8912896
cudagraph_matmul,bfloat16,512,512,2048,0.029892,1073741824,4718592
cudagraph_matmul,bfloat16,512,512,1024,0.019030,536870912,2621440
cudagraph_matmul,bfloat16,512,512,512,0.018245,268435456,1572864
cudagraph_matmul,bfloat16,256,8192,8192,0.615130,34359738368,142606336
cudagraph_matmul,bfloat16,256,8192,4096,0.429434,17179869184,73400320
cudagraph_matmul,bfloat16,256,8192,2048,0.174025,8589934592,38797312
cudagraph_matmul,bfloat16,256,8192,1024,0.110965,4294967296,21495808
cudagraph_matmul,bfloat16,256,8192,512,0.052293,2147483648,12845056
cudagraph_matmul,bfloat16,256,4096,8192,0.332330,17179869184,73400320
cudagraph_matmul,bfloat16,256,4096,4096,0.226543,8589934592,37748736
cudagraph_matmul,bfloat16,256,4096,2048,0.093068,4294967296,19922944
cudagraph_matmul,bfloat16,256,4096,1024,0.066725,2147483648,11010048
cudagraph_matmul,bfloat16,256,4096,512,0.032268,1073741824,6553600
cudagraph_matmul,bfloat16,256,2048,8192,0.170251,8589934592,38797312
cudagraph_matmul,bfloat16,256,2048,4096,0.122633,4294967296,19922944
cudagraph_matmul,bfloat16,256,2048,2048,0.053917,2147483648,10485760
cudagraph_matmul,bfloat16,256,2048,1024,0.031326,1073741824,5767168
cudagraph_matmul,bfloat16,256,2048,512,0.028007,536870912,3407872
cudagraph_matmul,bfloat16,256,1024,8192,0.090110,4294967296,21495808
cudagraph_matmul,bfloat16,256,1024,4096,0.055350,2147483648,11010048
cudagraph_matmul,bfloat16,256,1024,2048,0.029943,1073741824,5767168
cudagraph_matmul,bfloat16,256,1024,1024,0.019614,536870912,3145728
cudagraph_matmul,bfloat16,256,1024,512,0.016696,268435456,1835008
cudagraph_matmul,bfloat16,256,512,8192,0.049499,2147483648,12845056
cudagraph_matmul,bfloat16,256,512,4096,0.029998,1073741824,6553600
cudagraph_matmul,bfloat16,256,512,2048,0.018982,536870912,3407872
cudagraph_matmul,bfloat16,256,512,1024,0.016342,268435456,1835008
cudagraph_matmul,bfloat16,256,512,512,0.016551,134217728,1048576
cudagraph_matmul,bfloat16,128,8192,8192,0.303578,17179869184,138412032
cudagraph_matmul,bfloat16,128,8192,4096,0.166823,8589934592,70254592
cudagraph_matmul,bfloat16,128,8192,2048,0.114759,4294967296,36175872
cudagraph_matmul,bfloat16,128,8192,1024,0.086953,2147483648,19136512
cudagraph_matmul,bfloat16,128,8192,512,0.032342,1073741824,10616832
cudagraph_matmul,bfloat16,128,4096,8192,0.168628,8589934592,70254592
cudagraph_matmul,bfloat16,128,4096,4096,0.091003,4294967296,35651584
cudagraph_matmul,bfloat16,128,4096,2048,0.068326,2147483648,18350080
cudagraph_matmul,bfloat16,128,4096,1024,0.049574,1073741824,9699328
cudagraph_matmul,bfloat16,128,4096,512,0.022250,536870912,5373952
cudagraph_matmul,bfloat16,128,2048,8192,0.089185,4294967296,36175872
cudagraph_matmul,bfloat16,128,2048,4096,0.049101,2147483648,18350080
cudagraph_matmul,bfloat16,128,2048,2048,0.040768,1073741824,9437184
cudagraph_matmul,bfloat16,128,2048,1024,0.021690,536870912,4980736
cudagraph_matmul,bfloat16,128,2048,512,0.016385,268435456,2752512
cudagraph_matmul,bfloat16,128,1024,8192,0.047199,2147483648,19136512
cudagraph_matmul,bfloat16,128,1024,4096,0.029341,1073741824,9699328
cudagraph_matmul,bfloat16,128,1024,2048,0.019424,536870912,4980736
cudagraph_matmul,bfloat16,128,1024,1024,0.018051,268435456,2621440
cudagraph_matmul,bfloat16,128,1024,512,0.016333,134217728,1441792
cudagraph_matmul,bfloat16,128,512,8192,0.029563,1073741824,10616832
cudagraph_matmul,bfloat16,128,512,4096,0.019182,536870912,5373952
cudagraph_matmul,bfloat16,128,512,2048,0.016340,268435456,2752512
cudagraph_matmul,bfloat16,128,512,1024,0.016454,134217728,1441792
cudagraph_matmul,bfloat16,128,512,512,0.016180,67108864,786432
cudagraph_matmul,bfloat16,64,8192,8192,0.208529,8589934592,136314880
cudagraph_matmul,bfloat16,64,8192,4096,0.106341,4294967296,68681728
cudagraph_matmul,bfloat16,64,8192,2048,0.063547,2147483648,34865152
cudagraph_matmul,bfloat16,64,8192,1024,0.039645,1073741824,17956864
cudagraph_matmul,bfloat16,64,8192,512,0.030439,536870912,9502720
cudagraph_matmul,bfloat16,64,4096,8192,0.106688,4294967296,68681728
cudagraph_matmul,bfloat16,64,4096,4096,0.058872,2147483648,34603008
cudagraph_matmul,bfloat16,64,4096,2048,0.039570,1073741824,17563648
cudagraph_matmul,bfloat16,64,4096,1024,0.026944,536870912,9043968
cudagraph_matmul,bfloat16,64,4096,512,0.020528,268435456,4784128
cudagraph_matmul,bfloat16,64,2048,8192,0.059688,2147483648,34865152
cudagraph_matmul,bfloat16,64,2048,4096,0.035432,1073741824,17563648
cudagraph_matmul,bfloat16,64,2048,2048,0.027937,536870912,8912896
cudagraph_matmul,bfloat16,64,2048,1024,0.016940,268435456,4587520
cudagraph_matmul,bfloat16,64,2048,512,0.016897,134217728,2424832
cudagraph_matmul,bfloat16,64,1024,8192,0.035873,1073741824,17956864
cudagraph_matmul,bfloat16,64,1024,4096,0.022589,536870912,9043968
cudagraph_matmul,bfloat16,64,1024,2048,0.025566,268435456,4587520
cudagraph_matmul,bfloat16,64,1024,1024,0.015878,134217728,2359296
cudagraph_matmul,bfloat16,64,1024,512,0.016023,67108864,1245184
cudagraph_matmul,bfloat16,64,512,8192,0.037775,536870912,9502720
cudagraph_matmul,bfloat16,64,512,4096,0.016501,268435456,4784128
cudagraph_matmul,bfloat16,64,512,2048,0.016343,134217728,2424832
cudagraph_matmul,bfloat16,64,512,1024,0.016010,67108864,1245184
cudagraph_matmul,bfloat16,64,512,512,0.015816,33554432,655360
cudagraph_matmul,bfloat16,32,8192,8192,0.197215,4294967296,135266304
cudagraph_matmul,bfloat16,32,8192,4096,0.104491,2147483648,67895296
cudagraph_matmul,bfloat16,32,8192,2048,0.061368,1073741824,34209792
cudagraph_matmul,bfloat16,32,8192,1024,0.036139,536870912,17367040
cudagraph_matmul,bfloat16,32,8192,512,0.026593,268435456,8945664
cudagraph_matmul,bfloat16,32,4096,8192,0.105623,2147483648,67895296
cudagraph_matmul,bfloat16,32,4096,4096,0.058335,1073741824,34078720
cudagraph_matmul,bfloat16,32,4096,2048,0.039043,536870912,17170432
cudagraph_matmul,bfloat16,32,4096,1024,0.025697,268435456,8716288
cudagraph_matmul,bfloat16,32,4096,512,0.017891,134217728,4489216
cudagraph_matmul,bfloat16,32,2048,8192,0.058435,1073741824,34209792
cudagraph_matmul,bfloat16,32,2048,4096,0.034680,536870912,17170432
cudagraph_matmul,bfloat16,32,2048,2048,0.027154,268435456,8650752
cudagraph_matmul,bfloat16,32,2048,1024,0.016232,134217728,4390912
cudagraph_matmul,bfloat16,32,2048,512,0.016385,67108864,2260992
cudagraph_matmul,bfloat16,32,1024,8192,0.034698,536870912,17367040
cudagraph_matmul,bfloat16,32,1024,4096,0.022250,268435456,8716288
cudagraph_matmul,bfloat16,32,1024,2048,0.017984,134217728,4390912
cudagraph_matmul,bfloat16,32,1024,1024,0.015905,67108864,2228224
cudagraph_matmul,bfloat16,32,1024,512,0.015972,33554432,1146880
cudagraph_matmul,bfloat16,32,512,8192,0.032213,268435456,8945664
cudagraph_matmul,bfloat16,32,512,4096,0.016202,134217728,4489216
cudagraph_matmul,bfloat16,32,512,2048,0.016323,67108864,2260992
cudagraph_matmul,bfloat16,32,512,1024,0.016201,33554432,1146880
cudagraph_matmul,bfloat16,32,512,512,0.015917,16777216,589824
cudagraph_matmul,bfloat16,16,8192,8192,0.197200,2147483648,134742016
cudagraph_matmul,bfloat16,16,8192,4096,0.104091,1073741824,67502080
cudagraph_matmul,bfloat16,16,8192,2048,0.062447,536870912,33882112
cudagraph_matmul,bfloat16,16,8192,1024,0.035895,268435456,17072128
cudagraph_matmul,bfloat16,16,8192,512,0.024590,134217728,8667136
cudagraph_matmul,bfloat16,16,4096,8192,0.104276,1073741824,67502080
cudagraph_matmul,bfloat16,16,4096,4096,0.057228,536870912,33816576
cudagraph_matmul,bfloat16,16,4096,2048,0.044199,268435456,16973824
cudagraph_matmul,bfloat16,16,4096,1024,0.023350,134217728,8552448
cudagraph_matmul,bfloat16,16,4096,512,0.016664,67108864,4341760
cudagraph_matmul,bfloat16,16,2048,8192,0.057635,536870912,33882112
cudagraph_matmul,bfloat16,16,2048,4096,0.033602,268435456,16973824
cudagraph_matmul,bfloat16,16,2048,2048,0.027186,134217728,8519680
cudagraph_matmul,bfloat16,16,2048,1024,0.016292,67108864,4292608
cudagraph_matmul,bfloat16,16,2048,512,0.016393,33554432,2179072
cudagraph_matmul,bfloat16,16,1024,8192,0.033795,268435456,17072128
cudagraph_matmul,bfloat16,16,1024,4096,0.021995,134217728,8552448
cudagraph_matmul,bfloat16,16,1024,2048,0.017455,67108864,4292608
cudagraph_matmul,bfloat16,16,1024,1024,0.015875,33554432,2162688
cudagraph_matmul,bfloat16,16,1024,512,0.016005,16777216,1097728
cudagraph_matmul,bfloat16,16,512,8192,0.022546,134217728,8667136
cudagraph_matmul,bfloat16,16,512,4096,0.018376,67108864,4341760
cudagraph_matmul,bfloat16,16,512,2048,0.015930,33554432,2179072
cudagraph_matmul,bfloat16,16,512,1024,0.016181,16777216,1097728
cudagraph_matmul,bfloat16,16,512,512,0.016247,8388608,557056
cudagraph_matmul,bfloat16,8,8192,8192,0.196015,1073741824,134479872
cudagraph_matmul,bfloat16,8,8192,4096,0.104217,536870912,67305472
cudagraph_matmul,bfloat16,8,8192,2048,0.061879,268435456,33718272
cudagraph_matmul,bfloat16,8,8192,1024,0.035179,134217728,16924672
cudagraph_matmul,bfloat16,8,8192,512,0.024398,67108864,8527872
cudagraph_matmul,bfloat16,8,4096,8192,0.103294,536870912,67305472
cudagraph_matmul,bfloat16,8,4096,4096,0.057037,268435456,33685504
cudagraph_matmul,bfloat16,8,4096,2048,0.044478,134217728,16875520
cudagraph_matmul,bfloat16,8,4096,1024,0.040784,67108864,8470528
cudagraph_matmul,bfloat16,8,4096,512,0.016625,33554432,4268032
cudagraph_matmul,bfloat16,8,2048,8192,0.056907,268435456,33718272
cudagraph_matmul,bfloat16,8,2048,4096,0.033290,134217728,16875520
cudagraph_matmul,bfloat16,8,2048,2048,0.026838,67108864,8454144
cudagraph_matmul,bfloat16,8,2048,1024,0.016546,33554432,4243456
cudagraph_matmul,bfloat16,8,2048,512,0.016364,16777216,2138112
cudagraph_matmul,bfloat16,8,1024,8192,0.034011,134217728,16924672
cudagraph_matmul,bfloat16,8,1024,4096,0.021614,67108864,8470528
cudagraph_matmul,bfloat16,8,1024,2048,0.017744,33554432,4243456
cudagraph_matmul,bfloat16,8,1024,1024,0.015841,16777216,2129920
cudagraph_matmul,bfloat16,8,1024,512,0.015850,8388608,1073152
cudagraph_matmul,bfloat16,8,512,8192,0.022563,67108864,8527872
cudagraph_matmul,bfloat16,8,512,4096,0.018557,33554432,4268032
cudagraph_matmul,bfloat16,8,512,2048,0.016011,16777216,2138112
cudagraph_matmul,bfloat16,8,512,1024,0.015736,8388608,1073152
cudagraph_matmul,bfloat16,8,512,512,0.015883,4194304,540672
cudagraph_matmul,bfloat16,4,8192,8192,0.195656,536870912,134348800
cudagraph_matmul,bfloat16,4,8192,4096,0.103761,268435456,67207168
cudagraph_matmul,bfloat16,4,8192,2048,0.061136,134217728,33636352
cudagraph_matmul,bfloat16,4,8192,1024,0.035164,67108864,16850944
cudagraph_matmul,bfloat16,4,8192,512,0.024100,33554432,8458240
cudagraph_matmul,bfloat16,4,4096,8192,0.102925,268435456,67207168
cudagraph_matmul,bfloat16,4,4096,4096,0.057220,134217728,33619968
cudagraph_matmul,bfloat16,4,4096,2048,0.044413,67108864,16826368
cudagraph_matmul,bfloat16,4,4096,1024,0.023481,33554432,8429568
cudagraph_matmul,bfloat16,4,4096,512,0.017222,16777216,4231168
cudagraph_matmul,bfloat16,4,2048,8192,0.056761,134217728,33636352
cudagraph_matmul,bfloat16,4,2048,4096,0.033093,67108864,16826368
cudagraph_matmul,bfloat16,4,2048,2048,0.026999,33554432,8421376
cudagraph_matmul,bfloat16,4,2048,1024,0.016636,16777216,4218880
cudagraph_matmul,bfloat16,4,2048,512,0.016478,8388608,2117632
cudagraph_matmul,bfloat16,4,1024,8192,0.033798,67108864,16850944
cudagraph_matmul,bfloat16,4,1024,4096,0.021512,33554432,8429568
cudagraph_matmul,bfloat16,4,1024,2048,0.017547,16777216,4218880
cudagraph_matmul,bfloat16,4,1024,1024,0.015980,8388608,2113536
cudagraph_matmul,bfloat16,4,1024,512,0.015952,4194304,1060864
cudagraph_matmul,bfloat16,4,512,8192,0.022376,33554432,8458240
cudagraph_matmul,bfloat16,4,512,4096,0.018689,16777216,4231168
cudagraph_matmul,bfloat16,4,512,2048,0.015481,8388608,2117632
cudagraph_matmul,bfloat16,4,512,1024,0.015670,4194304,1060864
cudagraph_matmul,bfloat16,4,512,512,0.015941,2097152,532480
cudagraph_matmul,bfloat16,2,8192,8192,0.195715,268435456,134283264
cudagraph_matmul,bfloat16,2,8192,4096,0.103796,134217728,67158016
cudagraph_matmul,bfloat16,2,8192,2048,0.060993,67108864,33595392
cudagraph_matmul,bfloat16,2,8192,1024,0.067569,33554432,16814080
cudagraph_matmul,bfloat16,2,8192,512,0.024049,16777216,8423424
cudagraph_matmul,bfloat16,2,4096,8192,0.102943,134217728,67158016
cudagraph_matmul,bfloat16,2,4096,4096,0.056819,67108864,33587200
cudagraph_matmul,bfloat16,2,4096,2048,0.044348,33554432,16801792
cudagraph_matmul,bfloat16,2,4096,1024,0.023325,16777216,8409088
cudagraph_matmul,bfloat16,2,4096,512,0.016383,8388608,4212736
cudagraph_matmul,bfloat16,2,2048,8192,0.057098,67108864,33595392
cudagraph_matmul,bfloat16,2,2048,4096,0.033266,33554432,16801792
cudagraph_matmul,bfloat16,2,2048,2048,0.026945,16777216,8404992
cudagraph_matmul,bfloat16,2,2048,1024,0.016413,8388608,4206592
cudagraph_matmul,bfloat16,2,2048,512,0.017109,4194304,2107392
cudagraph_matmul,bfloat16,2,1024,8192,0.033479,33554432,16814080
cudagraph_matmul,bfloat16,2,1024,4096,0.021404,16777216,8409088
cudagraph_matmul,bfloat16,2,1024,2048,0.017585,8388608,4206592
cudagraph_matmul,bfloat16,2,1024,1024,0.016068,4194304,2105344
cudagraph_matmul,bfloat16,2,1024,512,0.016524,2097152,1054720
cudagraph_matmul,bfloat16,2,512,8192,0.023433,16777216,8423424
cudagraph_matmul,bfloat16,2,512,4096,0.018146,8388608,4212736
